"Channel"           "Time, ns"          "Count"             "Error"             "Resolution"        "Fit"               "Chi^2"             
3182                5.43541             10                  3                   11.375              12.0328             -1.33206            
3183                5.44158             7                   2.44949             11.375              12.0222             -0.00259034         
3184                5.44774             12                  3.31662             11.375              12.0118             -0.000343753        
3185                5.4539              12                  3.31662             11.375              12.0016             0.283397            
3186                5.46006             13                  3.4641              11.375              11.9915             0.546038            
3187                5.46623             14                  3.60555             11.375              11.9816             -0.22004            
3188                5.47239             11                  3.16228             11.375              11.9718             0.551275            
3189                5.47855             14                  3.60555             11.375              11.9622             0.55383             
3190                5.48471             14                  3.60555             11.375              11.9528             0.296889            
3191                5.49088             13                  3.4641              11.375              11.9435             0.0192294           
3192                5.49704             12                  3.31662             11.375              11.9343             1.63757             
3193                5.5032              19                  4.24264             11.375              11.9253             0.304475            
3194                5.50936             13                  3.4641              11.375              11.9165             -0.990526           
3195                5.51553             8                   2.64575             11.375              11.9078             0.0295161           
3196                5.52169             12                  3.31662             11.375              11.8992             -0.703314           
3197                5.52785             9                   2.82843             11.375              11.8908             -0.441173           
3198                5.53401             10                  3                   11.375              11.8825             0.316326            
3199                5.54018             13                  3.4641              11.375              11.8743             -2.02996            
3200                5.54634             5                   2                   11.375              11.8663             1.04645             
3201                5.5525              16                  3.87298             11.375              11.8584             -0.69354            
3202                5.55867             9                   2.82843             11.375              11.8506             1.26331             
3203                5.56483             17                  4                   11.375              11.8429             0.826397            
3204                5.57099             15                  3.74166             11.375              11.8354             -0.187479           
3205                5.57715             11                  3.16228             11.375              11.828              0.0524941           
3206                5.58332             12                  3.31662             11.375              11.8207             0.591492            
3207                5.58948             14                  3.60555             11.375              11.8135             0.593401            
3208                5.59564             14                  3.60555             11.375              11.8065             1.27394             
3209                5.6018              17                  4                   11.375              11.7996             -1.27118            
3210                5.60797             7                   2.44949             11.375              11.7927             -0.418567           
3211                5.61413             10                  3                   11.375              11.786              -1.61271            
3212                5.62029             6                   2.23607             11.375              11.7794             -0.674635           
3213                5.62645             9                   2.82843             11.375              11.7729             0.346623            
3214                5.63262             13                  3.4641              11.375              11.7665             0.605928            
3215                5.63878             14                  3.60555             11.375              11.7602             0.072032            
3216                5.64494             12                  3.31662             11.375              11.754              0.0738172           
3217                5.6511              12                  3.31662             11.375              11.7479             -0.167982           
3218                5.65727             11                  3.16228             11.375              11.7419             -0.665659           
3219                5.66343             9                   2.82843             11.375              11.736              -1.2546             
3220                5.66959             7                   2.44949             11.375              11.7302             -0.164037           
3221                5.67575             11                  3.16228             11.375              11.7245             -1.25159            
3222                5.68192             7                   2.44949             11.375              11.7189             -0.161512           
3223                5.68808             11                  3.16228             11.375              11.7133             0.0855344           
3224                5.69424             12                  3.31662             11.375              11.7079             -0.399002           
3225                5.7004              10                  3                   11.375              11.7025             -0.157874           
3226                5.70657             11                  3.16228             11.375              11.6973             1.08847             
3227                5.71273             16                  3.87298             11.375              11.6921             0.368968            
3228                5.71889             13                  3.4641              11.375              11.687              0.0931259           
3229                5.72506             12                  3.31662             11.375              11.682              -1.24049            
3230                5.73122             7                   2.44949             11.375              11.677              -0.152191           
3231                5.73738             11                  3.16228             11.375              11.6722             -0.929593           
3232                5.74354             8                   2.64575             11.375              11.6674             -0.389663           
3233                5.74971             10                  3                   11.375              11.6627             -0.148996           
3234                5.75587             11                  3.16228             11.375              11.658              0.634792            
3235                5.76203             14                  3.60555             11.375              11.6535             0.875074            
3236                5.76819             15                  3.74166             11.375              11.649              -0.643424           
3237                5.77436             9                   2.82843             11.375              11.6446             1.31296             
3238                5.78052             17                  4                   11.375              11.6403             1.314               
3239                5.78668             17                  4                   11.375              11.636              0.10781             
3240                5.79284             12                  3.31662             11.375              11.6318             -0.639304           
3241                5.79901             9                   2.82843             11.375              11.6277             0.642877            
3242                5.80517             14                  3.60555             11.375              11.6236             0.111381            
3243                5.81133             12                  3.31662             11.375              11.6196             -0.139402           
3244                5.81749             11                  3.16228             11.375              11.6157             1.8916              
3245                5.82366             20                  4.3589              11.375              11.6118             1.52086             
3246                5.82982             18                  4.12311             11.375              11.608              -0.375969           
3247                5.83598             10                  3                   11.375              11.6042             -0.375105           
3248                5.84214             10                  3                   11.375              11.6006             -1.5618             
3249                5.84831             6                   2.23607             11.375              11.5969             -0.134349           
3250                5.85447             11                  3.16228             11.375              11.5934             0.652011            
3251                5.86063             14                  3.60555             11.375              11.5898             -0.909064           
3252                5.8668              8                   2.64575             11.375              11.5864             -1.21556            
3253                5.87296             7                   2.44949             11.375              11.583              0.399128            
3254                5.87912             13                  3.4641              11.375              11.5796             -0.626818           
3255                5.88528             9                   2.82843             11.375              11.5763             -0.368673           
3256                5.89145             10                  3                   11.375              11.5731             0.895727            
3257                5.89761             15                  3.74166             11.375              11.5699             -0.624491           
3258                5.90377             9                   2.82843             11.375              11.5668             0.12775             
3259                5.90993             12                  3.31662             11.375              11.5637             -0.623002           
3260                5.9161              9                   2.82843             11.375              11.5607             0.129513            
3261                5.92226             12                  3.31662             11.375              11.5577             -1.55003            
3262                5.92842             6                   2.23607             11.375              11.5547             -0.124951           
3263                5.93458             11                  3.16228             11.375              11.5518             1.5349              
3264                5.94075             18                  4.12311             11.375              11.549              -0.362368           
3265                5.94691             10                  3                   11.375              11.5462             1.53622             
3266                5.95307             18                  4.12311             11.375              11.5435             -0.618154           
3267                5.95923             9                   2.82843             11.375              11.5407             -0.360462           
3268                5.9654              10                  3                   11.375              11.5381             0.666725            
3269                5.97156             14                  3.60555             11.375              11.5355             -1.20226            
3270                5.97772             7                   2.44949             11.375              11.5329             1.12933             
3271                5.98388             16                  3.87298             11.375              11.5303             -0.615014           
3272                5.99005             9                   2.82843             11.375              11.5278             -0.357486           
3273                5.99621             10                  3                   11.375              11.5254             -0.613827           
3274                6.00237             9                   2.82843             11.375              11.523              -0.613248           
3275                6.00854             9                   2.82843             11.375              11.5206             -0.891789           
3276                6.0147              8                   2.64575             11.375              11.5182             0.909827            
3277                6.02086             15                  3.74166             11.375              11.5159             0.67262             
3278                6.02702             14                  3.60555             11.375              11.5137             1.54384             
3279                6.03319             18                  4.12311             11.375              11.5114             0.143697            
3280                6.03935             12                  3.31662             11.375              11.5092             0.912138            
3281                6.04551             15                  3.74166             11.375              11.5071             -0.609447           
3282                6.05167             9                   2.82843             11.375              11.505              -1.92252            
3283                6.05784             5                   2                   11.375              11.5029             -1.92191            
3284                6.064               5                   2                   11.375              11.5008             -0.886858           
3285                6.07016             8                   2.64575             11.375              11.4988             0.147341            
3286                6.07632             12                  3.31662             11.375              11.4968             0.677714            
3287                6.08249             14                  3.60555             11.375              11.4948             -0.606516           
3288                6.08865             9                   2.82843             11.375              11.4929             0.424034            
3289                6.09481             13                  3.4641              11.375              11.491              0.149581            
3290                6.10097             12                  3.31662             11.375              11.4891             -0.605153           
3291                6.10714             9                   2.82843             11.375              11.4873             -0.604714           
3292                6.1133              9                   2.82843             11.375              11.4855             -1.53021            
3293                6.11946             6                   2.23607             11.375              11.4837             -0.882597           
3294                6.12562             8                   2.64575             11.375              11.482              -1.18831            
3295                6.13179             7                   2.44949             11.375              11.4803             -0.603025           
3296                6.13795             9                   2.82843             11.375              11.4786             -0.88131            
3297                6.14411             8                   2.64575             11.375              11.4769             0.920449            
3298                6.15027             15                  3.74166             11.375              11.4753             -1.18655            
3299                6.15644             7                   2.44949             11.375              11.4736             -0.880083           
3300                6.1626              8                   2.64575             11.375              11.4721             -1.52652            
3301                6.16876             6                   2.23607             11.375              11.4705             0.922093            
3302                6.17493             15                  3.74166             11.375              11.469              0.155934            
3303                6.18109             12                  3.31662             11.375              11.4674             -0.59996            
3304                6.18725             9                   2.82843             11.375              11.466              -1.91117            
3305                6.19341             5                   2                   11.375              11.4645             -0.104846           
3306                6.19958             11                  3.16228             11.375              11.4631             -1.52405            
3307                6.20574             6                   2.23607             11.375              11.4616             0.687071            
3308                6.2119              14                  3.60555             11.375              11.4602             -0.103899           
3309                6.21806             11                  3.16228             11.375              11.4589             0.687806            
3310                6.22423             14                  3.60555             11.375              11.4575             -0.341273           
3311                6.23039             10                  3                   11.375              11.4562             -0.102997           
3312                6.23655             11                  3.16228             11.375              11.4549             -0.875407           
3313                6.24271             8                   2.64575             11.375              11.4536             -0.34037            
3314                6.24888             10                  3                   11.375              11.4523             -1.52111            
3315                6.25504             6                   2.23607             11.375              11.4511             -0.596046           
3316                6.2612              9                   2.82843             11.375              11.4499             -1.52043            
3317                6.26736             6                   2.23607             11.375              11.4487             0.927701            
3318                6.27353             15                  3.74166             11.375              11.4475             0.928005            
3319                6.27969             15                  3.74166             11.375              11.4463             0.928305            
3320                6.28585             15                  3.74166             11.375              11.4452             0.437232            
3321                6.29201             13                  3.4641              11.375              11.444              0.928889            
3322                6.29818             15                  3.74166             11.375              11.4429             -1.17812            
3323                6.30434             7                   2.44949             11.375              11.4418             0.163747            
3324                6.3105              12                  3.31662             11.375              11.4408             0.164056            
3325                6.31666             12                  3.31662             11.375              11.4397             -0.593319           
3326                6.32283             9                   2.82843             11.375              11.4387             -0.59307            
3327                6.32899             9                   2.82843             11.375              11.4376             -0.336688           
3328                6.33515             10                  3                   11.375              11.4366             0.165246            
3329                6.34132             12                  3.31662             11.375              11.4356             -1.51652            
3330                6.34748             6                   2.23607             11.375              11.4347             -0.870363           
3331                6.35364             8                   2.64575             11.375              11.4337             0.440401            
3332                6.3598              13                  3.4641              11.375              11.4328             -0.0977763          
3333                6.36597             11                  3.16228             11.375              11.4318             -0.0975693          
3334                6.37213             11                  3.16228             11.375              11.4309             -0.591216           
3335                6.37829             9                   2.82843             11.375              11.43               0.167152            
3336                6.38445             12                  3.31662             11.375              11.4291             -0.334727           
3337                6.39062             10                  3                   11.375              11.4283             -0.096774           
3338                6.39678             11                  3.16228             11.375              11.4274             -0.868552           
3339                6.40294             8                   2.64575             11.375              11.4266             0.168147            
3340                6.4091              12                  3.31662             11.375              11.4257             -0.589975           
3341                6.41527             9                   2.82843             11.375              11.4249             -0.867932           
3342                6.42143             8                   2.64575             11.375              11.4241             -1.17321            
3343                6.42759             7                   2.44949             11.375              11.4233             -0.867534           
3344                6.43375             8                   2.64575             11.375              11.4225             -0.0955007          
3345                6.43992             11                  3.16228             11.375              11.4218             -1.1726             
3346                6.44608             7                   2.44949             11.375              11.421              -1.1724             
3347                6.45224             7                   2.44949             11.375              11.4203             1.15732             
3348                6.4584              16                  3.87298             11.375              11.4196             0.698271            
3349                6.46457             14                  3.60555             11.375              11.4188             -0.866417           
3350                6.47073             8                   2.64575             11.375              11.4181             -0.0945186          
3351                6.47689             11                  3.16228             11.375              11.4174             -0.094364           
3352                6.48306             11                  3.16228             11.375              11.4168             -0.865898           
3353                6.48922             8                   2.64575             11.375              11.4161             0.936071            
3354                6.49538             15                  3.74166             11.375              11.4154             -0.587508           
3355                6.50154             9                   2.82843             11.375              11.4148             -0.331416           
3356                6.50771             10                  3                   11.375              11.4141             0.171727            
3357                6.51387             12                  3.31662             11.375              11.4135             0.936734            
3358                6.52003             15                  3.74166             11.375              11.4129             0.172086            
3359                6.52619             12                  3.31662             11.375              11.4123             -1.51011            
3360                6.53236             6                   2.23607             11.375              11.4117             -0.586611           
3361                6.53852             9                   2.82843             11.375              11.4111             -0.864483           
3362                6.54468             8                   2.64575             11.375              11.4105             0.172772            
3363                6.55084             12                  3.31662             11.375              11.4099             -1.89488            
3364                6.55701             5                   2                   11.375              11.4094             -0.586059           
3365                6.56317             9                   2.82843             11.375              11.4088             -0.330043           
3366                6.56933             10                  3                   11.375              11.4083             -0.0923222          
3367                6.57549             11                  3.16228             11.375              11.4077             0.173569            
3368                6.58166             12                  3.31662             11.375              11.4072             0.173721            
3369                6.58782             12                  3.31662             11.375              11.4067             -0.0919702          
3370                6.59398             11                  3.16228             11.375              11.4062             -1.50843            
3371                6.60014             6                   2.23607             11.375              11.4057             -0.32932            
3372                6.60631             10                  3                   11.375              11.4052             -0.585058           
3373                6.61247             9                   2.82843             11.375              11.4047             0.174443            
3374                6.61863             12                  3.31662             11.375              11.4042             -0.328984           
3375                6.62479             10                  3                   11.375              11.4038             0.448681            
3376                6.63096             13                  3.4641              11.375              11.4033             -0.328769           
3377                6.63712             10                  3                   11.375              11.4028             0.174981            
3378                6.64328             12                  3.31662             11.375              11.4024             0.449058            
3379                6.64945             13                  3.4641              11.375              11.402              0.44918             
3380                6.65561             13                  3.4641              11.375              11.4015             -0.0908164          
3381                6.66177             11                  3.16228             11.375              11.4011             -0.328261           
3382                6.66793             10                  3                   11.375              11.4007             -0.583976           
3383                6.6741              9                   2.82843             11.375              11.4003             -0.583877           
3384                6.68026             9                   2.82843             11.375              11.3999             0.940243            
3385                6.68642             15                  3.74166             11.375              11.3995             0.449871            
3386                6.69258             13                  3.4641              11.375              11.3991             1.1626              
3387                6.69875             16                  3.87298             11.375              11.3987             -1.16657            
3388                6.70491             7                   2.44949             11.375              11.3983             -0.583406           
3389                6.71107             9                   2.82843             11.375              11.3979             -0.327529           
3390                6.71723             10                  3                   11.375              11.3975             -0.0899319          
3391                6.7234              11                  3.16228             11.375              11.3972             0.17661             
3392                6.72956             12                  3.31662             11.375              11.3968             0.94102             
3393                6.73572             15                  3.74166             11.375              11.3965             -0.582972           
3394                6.74188             9                   2.82843             11.375              11.3961             -0.860753           
3395                6.74805             8                   2.64575             11.375              11.3958             -2.3383             
3396                6.75421             4                   1.73205             11.375              11.3955             0.704686            
3397                6.76037             14                  3.60555             11.375              11.3951             1.37309             
3398                6.76653             17                  4                   11.375              11.3948             1.37317             
3399                6.7727              17                  4                   11.375              11.3945             -0.0892497          
3400                6.77886             11                  3.16228             11.375              11.3942             -0.326665           
3401                6.78502             10                  3                   11.375              11.3939             -0.0891112          
3402                6.79119             11                  3.16228             11.375              11.3936             -0.582273           
3403                6.79735             9                   2.82843             11.375              11.3933             -0.860037           
3404                6.80351             8                   2.64575             11.375              11.393              -0.859964           
3405                6.80967             8                   2.64575             11.375              11.3927             -1.50473            
3406                6.81584             6                   2.23607             11.375              11.3924             -0.859821           
3407                6.822               8                   2.64575             11.375              11.3921             -0.581927           
3408                6.82816             9                   2.82843             11.375              11.3918             1.16439             
3409                6.83432             16                  3.87298             11.375              11.3916             -0.326065           
3410                6.84049             10                  3                   11.375              11.3913             -0.581733           
3411                6.84665             9                   2.82843             11.375              11.391              -0.859483           
3412                6.85281             8                   2.64575             11.375              11.3908             -0.581608           
3413                6.85897             9                   2.82843             11.375              11.3905             0.178528            
3414                6.86514             12                  3.31662             11.375              11.3903             1.57272             
3415                6.8713              18                  4.12311             11.375              11.39               -0.581429           
3416                6.87746             9                   2.82843             11.375              11.3898             -0.325655           
3417                6.88362             10                  3                   11.375              11.3896             -1.50387            
3418                6.88979             6                   2.23607             11.375              11.3893             -0.325546           
3419                6.89595             10                  3                   11.375              11.3891             -0.581203           
3420                6.90211             9                   2.82843             11.375              11.3889             0.179008            
3421                6.90827             12                  3.31662             11.375              11.3886             -0.325389           
3422                6.91444             10                  3                   11.375              11.3884             -1.16389            
3423                6.9206              7                   2.44949             11.375              11.3882             -1.16384            
3424                6.92676             7                   2.44949             11.375              11.388              0.94329             
3425                6.93293             15                  3.74166             11.375              11.3878             0.943344            
3426                6.93909             15                  3.74166             11.375              11.3876             -1.88837            
3427                6.94525             5                   2                   11.375              11.3874             -0.580792           
3428                6.95141             9                   2.82843             11.375              11.3872             1.375               
3429                6.95758             17                  4                   11.375              11.387              -1.50316            
3430                6.96374             6                   2.23607             11.375              11.3868             1.16565             
3431                6.9699              16                  3.87298             11.375              11.3866             0.453426            
3432                6.97606             13                  3.4641              11.375              11.3864             -0.858328           
3433                6.98223             8                   2.64575             11.375              11.3862             -0.0874097          
3434                6.98839             11                  3.16228             11.375              11.386              0.179819            
3435                6.99455             12                  3.31662             11.375              11.3859             -0.324751           
3436                7.00071             10                  3                   11.375              11.3857             -0.85815            
3437                7.00688             8                   2.64575             11.375              11.3855             0.179971            
3438                7.01304             12                  3.31662             11.375              11.3854             -0.580308           
3439                7.0192              9                   2.82843             11.375              11.3852             0.453816            
3440                7.02536             13                  3.4641              11.375              11.385              0.944053            
3441                7.03153             15                  3.74166             11.375              11.3849             -0.857942           
3442                7.03769             8                   2.64575             11.375              11.3847             -0.580153           
3443                7.04385             9                   2.82843             11.375              11.3845             0.180252            
3444                7.05001             12                  3.31662             11.375              11.3844             -1.16284            
3445                7.05618             7                   2.44949             11.375              11.3842             -1.1628             
3446                7.06234             7                   2.44949             11.375              11.3841             0.944292            
3447                7.0685              15                  3.74166             11.375              11.3839             -0.0869016          
3448                7.07466             11                  3.16228             11.375              11.3838             0.180466            
3449                7.08083             12                  3.31662             11.375              11.3837             0.180507            
3450                7.08699             12                  3.31662             11.375              11.3835             0.944439            
3451                7.09315             15                  3.74166             11.375              11.3834             -1.16258            
3452                7.09932             7                   2.44949             11.375              11.3832             -0.0867464          
3453                7.10548             11                  3.16228             11.375              11.3831             0.944543            
3454                7.11164             15                  3.74166             11.375              11.383              -0.579742           
3455                7.1178              9                   2.82843             11.375              11.3829             -0.857442           
3456                7.12397             8                   2.64575             11.375              11.3827             -0.324027           
3457                7.13013             10                  3                   11.375              11.3826             0.18081             
3458                7.13629             12                  3.31662             11.375              11.3825             -1.50193            
3459                7.14245             6                   2.23607             11.375              11.3824             -0.857319           
3460                7.14862             8                   2.64575             11.375              11.3822             -1.16228            
3461                7.15478             7                   2.44949             11.375              11.3821             1.16681             
3462                7.16094             16                  3.87298             11.375              11.382              -1.16222            
3463                7.1671              7                   2.44949             11.375              11.3819             -1.16219            
3464                7.17327             7                   2.44949             11.375              11.3818             -0.32381            
3465                7.17943             10                  3                   11.375              11.3817             -0.086397           
3466                7.18559             11                  3.16228             11.375              11.3816             -0.32376            
3467                7.19175             10                  3                   11.375              11.3815             -0.0863495          
3468                7.19792             11                  3.16228             11.375              11.3814             -0.323712           
3469                7.20408             10                  3                   11.375              11.3813             -0.579329           
3470                7.21024             9                   2.82843             11.375              11.3812             0.454929            
3471                7.2164              13                  3.4641              11.375              11.3811             -1.50154            
3472                7.22257             6                   2.23607             11.375              11.381              0.454983            
3473                7.22873             13                  3.4641              11.375              11.3809             -0.0862159          
3474                7.23489             11                  3.16228             11.375              11.3808             -0.0861949          
3475                7.24106             11                  3.16228             11.375              11.3807             -0.323554           
3476                7.24722             10                  3                   11.375              11.3806             0.708643            
3477                7.25338             14                  3.60555             11.375              11.3805             -0.856854           
3478                7.25954             8                   2.64575             11.375              11.3804             -1.50136            
3479                7.26571             6                   2.23607             11.375              11.3803             -0.323472           
3480                7.27187             10                  3                   11.375              11.3802             -0.856789           
3481                7.27803             8                   2.64575             11.375              11.3802             -1.16174            
3482                7.28419             7                   2.44949             11.375              11.3801             0.945325            
3483                7.29036             15                  3.74166             11.375              11.38               -0.323395           
3484                7.29652             10                  3                   11.375              11.3799             -1.50122            
3485                7.30268             6                   2.23607             11.375              11.3798             1.37677             
3486                7.30884             17                  4                   11.375              11.3798             1.1674              
3487                7.31501             16                  3.87298             11.375              11.3797             0.945427            
3488                7.32117             15                  3.74166             11.375              11.3796             0.45536             
3489                7.32733             13                  3.4641              11.375              11.3795             -0.323288           
3490                7.33349             10                  3                   11.375              11.3795             0.181718            
3491                7.33966             12                  3.31662             11.375              11.3794             -0.856576           
3492                7.34582             8                   2.64575             11.375              11.3793             -0.856558           
3493                7.35198             8                   2.64575             11.375              11.3792             -1.1615             
3494                7.35814             7                   2.44949             11.375              11.3792             0.455478            
3495                7.36431             13                  3.4641              11.375              11.3791             0.181818            
3496                7.37047             12                  3.31662             11.375              11.379              -1.50098            
3497                7.37663             6                   2.23607             11.375              11.379              0.455533            
3498                7.38279             13                  3.4641              11.375              11.3789             -0.578768           
3499                7.38896             9                   2.82843             11.375              11.3789             -0.323139           
3500                7.39512             10                  3                   11.375              11.3788             -0.323139           
