"Channel"           "Time, ns"          "Count"             "Error"             "Resolution"        "Fit"               "Chi^2"             
3178                5.41076             12                  3.31662             11.35               12.0554             -0.740614           
3179                5.41693             9                   2.82843             11.35               12.0441             0.774822            
3180                5.42309             15                  3.74166             11.35               12.0329             1.42237             
3181                5.42925             18                  4.12311             11.35               12.0219             -0.471324           
3182                5.43541             10                  3                   11.35               12.0111             -0.730008           
3183                5.44158             9                   2.82843             11.35               12.0005             0.0029231           
3184                5.44774             12                  3.31662             11.35               11.99               0.00593768          
3185                5.4539              12                  3.31662             11.35               11.9797             0.28955             
3186                5.46006             13                  3.4641              11.35               11.9696             -1.31545            
3187                5.46623             7                   2.44949             11.35               11.9596             -1.00119            
3188                5.47239             8                   2.64575             11.35               11.9498             0.799041            
3189                5.47855             15                  3.74166             11.35               11.9402             0.300485            
3190                5.48471             13                  3.4641              11.35               11.9307             -0.710751           
3191                5.49088             9                   2.82843             11.35               11.9213             0.305693            
3192                5.49704             13                  3.4641              11.35               11.9121             1.03515             
3193                5.5032              16                  3.87298             11.35               11.9031             -1.64475            
3194                5.50936             6                   2.23607             11.35               11.8942             -0.200485           
3195                5.51553             11                  3.16228             11.35               11.8854             0.0360636           
3196                5.52169             12                  3.31662             11.35               11.8768             -0.437867           
3197                5.52785             10                  3                   11.35               11.8684             0.0409868           
3198                5.53401             12                  3.31662             11.35               11.86               0.043389            
3199                5.54018             12                  3.31662             11.35               11.8518             1.65646             
3200                5.54634             19                  4.24264             11.35               11.8437             -0.430237           
3201                5.5525              10                  3                   11.35               11.8358             -0.428406           
3202                5.55867             10                  3                   11.35               11.828              0.331502            
3203                5.56483             13                  3.4641              11.35               11.8203             -0.684329           
3204                5.57099             9                   2.82843             11.35               11.8127             0.834264            
3205                5.57715             15                  3.74166             11.35               11.8053             1.27433             
3206                5.58332             17                  4                   11.35               11.798              -0.419681           
3207                5.58948             10                  3                   11.35               11.7908             0.341795            
3208                5.59564             13                  3.4641              11.35               11.7837             0.601464            
3209                5.6018              14                  3.60555             11.35               11.7767             -0.67389            
3210                5.60797             9                   2.82843             11.35               11.7698             -1.60816            
3211                5.61413             6                   2.23607             11.35               11.7631             0.847023            
3212                5.62029             15                  3.74166             11.35               11.7564             -2.45036            
3213                5.62645             4                   1.73205             11.35               11.7499             1.48863             
3214                5.63262             18                  4.12311             11.35               11.7435             0.0769702           
3215                5.63878             12                  3.31662             11.35               11.7371             -0.165492           
3216                5.64494             11                  3.16228             11.35               11.7309             -1.25316            
3217                5.6511              7                   2.44949             11.35               11.7248             0.360039            
3218                5.65727             13                  3.4641              11.35               11.7187             0.361706            
3219                5.66343             13                  3.4641              11.35               11.7128             -0.160075           
3220                5.66959             11                  3.16228             11.35               11.707              0.861437            
3221                5.67575             15                  3.74166             11.35               11.7012             0.0891346           
3222                5.68192             12                  3.31662             11.35               11.6956             0.864364            
3223                5.68808             15                  3.74166             11.35               11.69               0.369647            
3224                5.69424             13                  3.4641              11.35               11.6846             1.09172             
3225                5.7004              16                  3.87298             11.35               11.6792             0.629277            
3226                5.70657             14                  3.60555             11.35               11.6739             1.09438             
3227                5.71273             16                  3.87298             11.35               11.6687             1.09567             
3228                5.71889             16                  3.87298             11.35               11.6635             -0.149098           
3229                5.72506             11                  3.16228             11.35               11.6585             -0.387521           
3230                5.73122             10                  3                   11.35               11.6535             1.51119             
3231                5.73738             18                  4.12311             11.35               11.6487             1.51233             
3232                5.74354             18                  4.12311             11.35               11.6438             0.105667            
3233                5.74971             12                  3.31662             11.35               11.6391             -0.383053           
3234                5.75587             10                  3                   11.35               11.6345             -0.381981           
3235                5.76203             10                  3                   11.35               11.6299             -0.380925           
3236                5.76819             10                  3                   11.35               11.6254             -0.140599           
3237                5.77436             11                  3.16228             11.35               11.621              0.388741            
3238                5.78052             13                  3.4641              11.35               11.6166             0.389947            
3239                5.78668             13                  3.4641              11.35               11.6123             0.391132            
3240                5.79284             13                  3.4641              11.35               11.6081             0.886843            
3241                5.79901             15                  3.74166             11.35               11.6039             2.06787             
3242                5.80517             21                  4.47214             11.35               11.5999             1.52375             
3243                5.81133             18                  4.12311             11.35               11.5958             -0.134015           
3244                5.81749             11                  3.16228             11.35               11.5919             0.120638            
3245                5.82366             12                  3.31662             11.35               11.588              -0.9085             
3246                5.82982             8                   2.64575             11.35               11.5842             0.122862            
3247                5.83598             12                  3.31662             11.35               11.5804             -0.6269             
3248                5.84214             9                   2.82843             11.35               11.5767             0.125015            
3249                5.84831             12                  3.31662             11.35               11.573              -1.55413            
3250                5.85447             6                   2.23607             11.35               11.5695             -0.903877           
3251                5.86063             8                   2.64575             11.35               11.5659             1.12122             
3252                5.8668              16                  3.87298             11.35               11.5625             0.660346            
3253                5.87296             14                  3.60555             11.35               11.559              0.130101            
3254                5.87912             12                  3.31662             11.35               11.5557             -0.363811           
3255                5.88528             10                  3                   11.35               11.5524             -0.12433            
3256                5.89145             11                  3.16228             11.35               11.5491             -0.362297           
3257                5.89761             10                  3                   11.35               11.5459             0.133884            
3258                5.90377             12                  3.31662             11.35               11.5428             1.3376              
3259                5.90993             17                  4                   11.35               11.5397             -0.896444           
3260                5.9161              8                   2.64575             11.35               11.5366             1.72825             
3261                5.92226             19                  4.24264             11.35               11.5336             1.12925             
3262                5.92842             16                  3.87298             11.35               11.5306             0.138279            
3263                5.93458             12                  3.31662             11.35               11.5277             1.54064             
3264                5.94075             18                  4.12311             11.35               11.5249             1.34191             
3265                5.94691             17                  4                   11.35               11.5221             -0.117581           
3266                5.95307             11                  3.16228             11.35               11.5193             1.73219             
3267                5.95923             19                  4.24264             11.35               11.5166             -0.354796           
3268                5.9654              10                  3                   11.35               11.5139             -0.115761           
3269                5.97156             11                  3.16228             11.35               11.5113             0.143864            
3270                5.97772             12                  3.31662             11.35               11.5087             1.13545             
3271                5.98388             16                  3.87298             11.35               11.5061             -0.352383           
3272                5.99005             10                  3                   11.35               11.5036             -0.351804           
3273                5.99621             10                  3                   11.35               11.5011             -0.351234           
3274                6.00237             10                  3                   11.35               11.4987             -0.886231           
3275                6.00854             8                   2.64575             11.35               11.4963             0.423206            
3276                6.0147              13                  3.4641              11.35               11.494              -0.111318           
3277                6.02086             11                  3.16228             11.35               11.4916             0.424497            
3278                6.02702             13                  3.4641              11.35               11.4894             0.425127            
3279                6.03319             13                  3.4641              11.35               11.4871             0.680397            
3280                6.03935             14                  3.60555             11.35               11.4849             0.426356            
3281                6.04551             13                  3.4641              11.35               11.4827             -0.10882            
3282                6.05167             11                  3.16228             11.35               11.4806             0.919599            
3283                6.05784             15                  3.74166             11.35               11.4785             -0.881195           
3284                6.064               8                   2.64575             11.35               11.4764             1.55265             
3285                6.07016             18                  4.12311             11.35               11.4744             -0.880172           
3286                6.07632             8                   2.64575             11.35               11.4724             -0.106517           
3287                6.08249             11                  3.16228             11.35               11.4704             -0.600578           
3288                6.08865             9                   2.82843             11.35               11.4685             -1.52543            
3289                6.09481             6                   2.23607             11.35               11.4666             -0.878223           
3290                6.10097             8                   2.64575             11.35               11.4647             1.74462             
3291                6.10714             19                  4.24264             11.35               11.4629             -0.342412           
3292                6.1133              10                  3                   11.35               11.4611             -1.18274            
3293                6.11946             7                   2.44949             11.35               11.4593             -0.597904           
3294                6.12562             9                   2.82843             11.35               11.4575             0.688278            
3295                6.13179             14                  3.60555             11.35               11.4558             -0.340777           
3296                6.13795             10                  3                   11.35               11.4541             -1.52147            
3297                6.14411             6                   2.23607             11.35               11.4524             0.435344            
3298                6.15027             13                  3.4641              11.35               11.4508             0.4358              
3299                6.15644             13                  3.4641              11.35               11.4491             -0.87387            
3300                6.1626              8                   2.64575             11.35               11.4475             0.436689            
3301                6.16876             13                  3.4641              11.35               11.446              0.437123            
3302                6.17493             13                  3.4641              11.35               11.4444             -0.100285           
3303                6.18109             11                  3.16228             11.35               11.4429             -0.337809           
3304                6.18725             10                  3                   11.35               11.4414             -1.17762            
3305                6.19341             7                   2.44949             11.35               11.4399             0.16441             
3306                6.19958             12                  3.31662             11.35               11.4385             0.693339            
3307                6.20574             14                  3.60555             11.35               11.4371             0.930784            
3308                6.2119              15                  3.74166             11.35               11.4357             -0.0983341          
3309                6.21806             11                  3.16228             11.35               11.4343             0.166037            
3310                6.22423             12                  3.31662             11.35               11.4329             -0.591602           
3311                6.23039             9                   2.82843             11.35               11.4316             0.93219             
3312                6.23655             15                  3.74166             11.35               11.4303             1.15493             
3313                6.24271             16                  3.87298             11.35               11.429              1.36502             
3314                6.24888             17                  4                   11.35               11.4277             0.167929            
3315                6.25504             12                  3.31662             11.35               11.4265             -0.868219           
3316                6.2612              8                   2.64575             11.35               11.4252             -0.867913           
3317                6.26736             8                   2.64575             11.35               11.424              -1.17308            
3318                6.27353             7                   2.44949             11.35               11.4228             -0.333183           
3319                6.27969             10                  3                   11.35               11.4217             0.934741            
3320                6.28585             15                  3.74166             11.35               11.4205             0.170005            
3321                6.29201             12                  3.31662             11.35               11.4194             -0.332385           
3322                6.29818             10                  3                   11.35               11.4183             -0.588091           
3323                6.30434             9                   2.82843             11.35               11.4172             -1.51134            
3324                6.3105              6                   2.23607             11.35               11.4161             -1.51104            
3325                6.31666             6                   2.23607             11.35               11.415              -0.865364           
3326                6.32283             8                   2.64575             11.35               11.414              -0.587064           
3327                6.32899             9                   2.82843             11.35               11.413              -0.864846           
3328                6.33515             8                   2.64575             11.35               11.4119             -0.330668           
3329                6.34132             10                  3                   11.35               11.4109             0.446807            
3330                6.34748             13                  3.4641              11.35               11.41               -0.330212           
3331                6.35364             10                  3                   11.35               11.409              0.937998            
3332                6.3598              15                  3.74166             11.35               11.4081             0.173598            
3333                6.36597             12                  3.31662             11.35               11.4071             0.173867            
3334                6.37213             12                  3.31662             11.35               11.4062             -0.585201           
3335                6.37829             9                   2.82843             11.35               11.4053             0.448369            
3336                6.38445             13                  3.4641              11.35               11.4044             -0.584771           
3337                6.39062             9                   2.82843             11.35               11.4035             0.939403            
3338                6.39678             15                  3.74166             11.35               11.4027             0.175149            
3339                6.40294             12                  3.31662             11.35               11.4018             0.703101            
3340                6.4091              14                  3.60555             11.35               11.401              -0.328142           
3341                6.41527             10                  3                   11.35               11.4002             -0.583757           
3342                6.42143             9                   2.82843             11.35               11.3994             -0.861456           
3343                6.42759             8                   2.64575             11.35               11.3986             -0.861258           
3344                6.43375             8                   2.64575             11.35               11.3978             0.450446            
3345                6.43992             13                  3.4641              11.35               11.397              -0.860871           
3346                6.44608             8                   2.64575             11.35               11.3963             -0.582822           
3347                6.45224             9                   2.82843             11.35               11.3955             -0.0893879          
3348                6.4584              11                  3.16228             11.35               11.3948             -0.0892248          
3349                6.46457             11                  3.16228             11.35               11.3941             -0.860135           
3350                6.47073             8                   2.64575             11.35               11.3934             -0.326382           
3351                6.47689             10                  3                   11.35               11.3927             -0.859784           
3352                6.48306             8                   2.64575             11.35               11.392              -1.50442            
3353                6.48922             6                   2.23607             11.35               11.3913             0.705903            
3354                6.49538             14                  3.60555             11.35               11.3906             -1.50405            
3355                6.50154             6                   2.23607             11.35               11.39               -0.581318           
3356                6.50771             9                   2.82843             11.35               11.3893             -0.581164           
3357                6.51387             9                   2.82843             11.35               11.3887             0.943213            
3358                6.52003             15                  3.74166             11.35               11.3881             0.706759            
3359                6.52619             14                  3.60555             11.35               11.3875             -0.0875947          
3360                6.53236             11                  3.16228             11.35               11.3869             -1.88805            
3361                6.53852             5                   2                   11.35               11.3863             0.179873            
3362                6.54468             12                  3.31662             11.35               11.3857             -0.580291           
3363                6.55084             9                   2.82843             11.35               11.3851             -0.857903           
3364                6.55701             8                   2.64575             11.35               11.3845             -0.580018           
3365                6.56317             9                   2.82843             11.35               11.384              -0.0868208          
3366                6.56933             11                  3.16228             11.35               11.3834             0.45441             
3367                6.57549             13                  3.4641              11.35               11.3829             -1.50193            
3368                6.58166             6                   2.23607             11.35               11.3824             1.57467             
3369                6.58782             18                  4.12311             11.35               11.3819             -2.33384            
3370                6.59398             4                   1.73205             11.35               11.3813             0.945103            
3371                6.60014             15                  3.74166             11.35               11.3808             1.16723             
3372                6.60631             16                  3.87298             11.35               11.3803             0.455268            
3373                6.61247             13                  3.4641              11.35               11.3799             -0.0858994          
3374                6.61863             11                  3.16228             11.35               11.3794             -0.856472           
3375                6.62479             8                   2.64575             11.35               11.3789             1.16771             
3376                6.63096             16                  3.87298             11.35               11.3784             -0.856238           
3377                6.63712             8                   2.64575             11.35               11.378              -1.16106            
3378                6.64328             7                   2.44949             11.35               11.3775             -0.0853813          
3379                6.64945             11                  3.16228             11.35               11.3771             0.456168            
3380                6.65561             13                  3.4641              11.35               11.3767             -0.0851856          
3381                6.66177             11                  3.16228             11.35               11.3762             -0.322432           
3382                6.66793             10                  3                   11.35               11.3758             1.16848             
3383                6.6741              16                  3.87298             11.35               11.3754             -0.855477           
3384                6.68026             8                   2.64575             11.35               11.375              -0.577727           
3385                6.68642             9                   2.82843             11.35               11.3746             -1.16017            
3386                6.69258             7                   2.44949             11.35               11.3742             -0.084635           
3387                6.69875             11                  3.16228             11.35               11.3738             -0.577443           
3388                6.70491             9                   2.82843             11.35               11.3734             1.16908             
3389                6.71107             16                  3.87298             11.35               11.373              0.183686            
3390                6.71723             12                  3.31662             11.35               11.3727             -0.321611           
3391                6.7234              10                  3                   11.35               11.3723             -0.854707           
3392                6.72956             8                   2.64575             11.35               11.3719             -0.0841355          
3393                6.73572             11                  3.16228             11.35               11.3716             0.457689            
3394                6.74188             13                  3.4641              11.35               11.3712             -1.49873            
3395                6.74805             6                   2.23607             11.35               11.3709             0.711332            
3396                6.75421             14                  3.60555             11.35               11.3706             0.457973            
3397                6.76037             13                  3.4641              11.35               11.3702             0.184494            
3398                6.76653             12                  3.31662             11.35               11.3699             1.94622             
3399                6.7727              20                  4.3589              11.35               11.3696             0.948125            
3400                6.77886             15                  3.74166             11.35               11.3693             -0.0835408          
3401                6.78502             11                  3.16228             11.35               11.369              0.18486             
3402                6.79119             12                  3.31662             11.35               11.3687             -1.88275            
3403                6.79735             5                   2                   11.35               11.3684             -0.853723           
3404                6.80351             8                   2.64575             11.35               11.3681             -0.576071           
3405                6.80967             9                   2.82843             11.35               11.3678             -0.853577           
3406                6.81584             8                   2.64575             11.35               11.3675             -0.0831428          
3407                6.822               11                  3.16228             11.35               11.3672             1.17062             
3408                6.82816             16                  3.87298             11.35               11.3669             -0.853367           
3409                6.83432             8                   2.64575             11.35               11.3667             0.948878            
3410                6.84049             15                  3.74166             11.35               11.3664             0.185602            
3411                6.84665             12                  3.31662             11.35               11.3661             -0.575607           
3412                6.85281             9                   2.82843             11.35               11.3659             -0.575545           
3413                6.85897             9                   2.82843             11.35               11.3656             0.71274             
3414                6.86514             14                  3.60555             11.35               11.3654             0.459412            
3415                6.8713              13                  3.4641              11.35               11.3651             0.185969            
3416                6.87746             12                  3.31662             11.35               11.3649             1.57877             
3417                6.88362             18                  4.12311             11.35               11.3646             0.713001            
3418                6.88979             14                  3.60555             11.35               11.3644             -0.852735           
3419                6.89595             8                   2.64575             11.35               11.3642             0.713125            
3420                6.90211             14                  3.60555             11.35               11.3639             0.459805            
3421                6.90827             13                  3.4641              11.35               11.3637             -0.852564           
3422                6.91444             8                   2.64575             11.35               11.3635             0.186436            
3423                6.9206              12                  3.31662             11.35               11.3633             -0.0822043          
3424                6.92676             11                  3.16228             11.35               11.3631             -1.15717            
3425                6.93293             7                   2.44949             11.35               11.3628             0.186621            
3426                6.93909             12                  3.31662             11.35               11.3626             -0.3193             
3427                6.94525             10                  3                   11.35               11.3624             -0.574725           
3428                6.95141             9                   2.82843             11.35               11.3622             -0.081974           
3429                6.95758             11                  3.16228             11.35               11.362              -2.32767            
3430                6.96374             4                   1.73205             11.35               11.3618             1.38121             
3431                6.9699              17                  4                   11.35               11.3617             -1.4961             
3432                6.97606             6                   2.23607             11.35               11.3615             0.187018            
3433                6.98223             12                  3.31662             11.35               11.3613             0.713891            
3434                6.98839             14                  3.60555             11.35               11.3611             -0.574405           
3435                6.99455             9                   2.82843             11.35               11.3609             -0.574363           
3436                7.00071             9                   2.82843             11.35               11.3607             0.460686            
3437                7.00688             13                  3.4641              11.35               11.3606             -0.574279           
3438                7.01304             9                   2.82843             11.35               11.3604             -0.0815659          
3439                7.0192              11                  3.16228             11.35               11.3602             -0.574198           
3440                7.02536             9                   2.82843             11.35               11.3601             -0.851658           
3441                7.03153             8                   2.64575             11.35               11.3599             -1.15635            
3442                7.03769             7                   2.44949             11.35               11.3598             -0.0814203          
3443                7.04385             11                  3.16228             11.35               11.3596             -1.49553            
3444                7.05001             6                   2.23607             11.35               11.3594             -0.574008           
3445                7.05618             9                   2.82843             11.35               11.3593             -0.573971           
3446                7.06234             9                   2.82843             11.35               11.3591             0.187689            
3447                7.0685              12                  3.31662             11.35               11.359              0.950847            
3448                7.07466             15                  3.74166             11.35               11.3588             -1.49532            
3449                7.08083             6                   2.23607             11.35               11.3587             -0.0811872          
3450                7.08699             11                  3.16228             11.35               11.3586             -1.156              
3451                7.09315             7                   2.44949             11.35               11.3584             0.950992            
3452                7.09932             15                  3.74166             11.35               11.3583             0.461365            
3453                7.10548             13                  3.4641              11.35               11.3582             -0.318266           
3454                7.11164             10                  3                   11.35               11.358              -0.318236           
3455                7.1178              10                  3                   11.35               11.3579             0.951128            
3456                7.12397             15                  3.74166             11.35               11.3578             -0.0809791          
3457                7.13013             11                  3.16228             11.35               11.3576             -1.15576            
3458                7.13629             7                   2.44949             11.35               11.3575             -0.851022           
3459                7.14245             8                   2.64575             11.35               11.3574             -0.850992           
3460                7.14862             8                   2.64575             11.35               11.3573             0.461644            
3461                7.15478             13                  3.4641              11.35               11.3572             -0.318038           
3462                7.16094             10                  3                   11.35               11.3571             -0.573435           
3463                7.1671              9                   2.82843             11.35               11.3569             -1.15557            
3464                7.17327             7                   2.44949             11.35               11.3568             0.951403            
3465                7.17943             15                  3.74166             11.35               11.3567             -2.32601            
3466                7.18559             4                   1.73205             11.35               11.3566             0.188418            
3467                7.19175             12                  3.31662             11.35               11.3565             -0.573304           
3468                7.19792             9                   2.82843             11.35               11.3564             -0.0806729          
3469                7.20408             11                  3.16228             11.35               11.3563             -0.317837           
3470                7.21024             10                  3                   11.35               11.3562             0.715246            
3471                7.2164              14                  3.60555             11.35               11.3561             -2.86342            
3472                7.22257             3                   1.41421             11.35               11.356              -0.573183           
3473                7.22873             9                   2.82843             11.35               11.3559             -0.57316            
3474                7.23489             9                   2.82843             11.35               11.3558             0.71535             
3475                7.24106             14                  3.60555             11.35               11.3557             -0.317702           
3476                7.24722             10                  3                   11.35               11.3556             0.715399            
3477                7.25338             14                  3.60555             11.35               11.3555             0.188729            
3478                7.25954             12                  3.31662             11.35               11.3554             -0.850502           
3479                7.26571             8                   2.64575             11.35               11.3554             -1.87888            
3480                7.27187             5                   2                   11.35               11.3553             -0.850459           
3481                7.27803             8                   2.64575             11.35               11.3552             -0.31758            
3482                7.28419             10                  3                   11.35               11.3551             0.715537            
3483                7.29036             14                  3.60555             11.35               11.355              -0.572948           
3484                7.29652             9                   2.82843             11.35               11.3549             0.715581            
3485                7.30268             14                  3.60555             11.35               11.3549             -0.57291            
3486                7.30884             9                   2.82843             11.35               11.3548             -0.572891           
3487                7.31501             9                   2.82843             11.35               11.3547             -0.0802951          
3488                7.32117             11                  3.16228             11.35               11.3546             -0.850299           
3489                7.32733             8                   2.64575             11.35               11.3546             -0.850281           
3490                7.33349             8                   2.64575             11.35               11.3545             0.952006            
3491                7.33966             15                  3.74166             11.35               11.3544             -0.317401           
3492                7.34582             10                  3                   11.35               11.3543             -0.0802136          
3493                7.35198             11                  3.16228             11.35               11.3543             0.189093            
3494                7.35814             12                  3.31662             11.35               11.3542             0.715777            
3495                7.36431             14                  3.60555             11.35               11.3541             -1.49403            
3496                7.37047             6                   2.23607             11.35               11.3541             0.189152            
3497                7.37663             12                  3.31662             11.35               11.354              0.71583             
3498                7.38279             14                  3.60555             11.35               11.3539             0.715847            
3499                7.38896             14                  3.60555             11.35               11.3539             -0.317285           
3500                7.39512             10                  3                   11.35               11.3538             -0.317285           
